Class,Subdivision,Order,Family,Genus,Species,spp,Subpop.,Total,Infected,Pool.Size,Bacterium,Paper,AT,id
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,papatasi,Phlebotomuspapatasi,NA,83,69,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomuspapatasi8369Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi10Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi10Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi10Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi10Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi10Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,1,1,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi11Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,4,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi40Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,4,2,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi42Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,6,2,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi62Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perfiliewi,Phlebotomusperfiliewi,transcaucasicus,6,4,1,Wolbachia,Parvizi13,terrestrial,Phlebotomusperfiliewi64Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,10,10,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus1010Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,10,4,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus104Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,10,4,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus104Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,10,6,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus106Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,10,6,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus106Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,perniciosus,Phlebotomusperniciosus,NA,13,8,1,Wolbachia,Benlarbi03,terrestrial,Phlebotomusperniciosus138Benlarbi03
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,simici,Phlebotomussimici,NA,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomussimici20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,simici,Phlebotomussimici,NA,2,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomussimici20Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,simici,Phlebotomussimici,NA,3,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomussimici30Parvizi13
Insecta,Endopterygota,Diptera,Psychodidae,Phlebotomus,tobbi,Phlebotomustobbi,NA,5,0,1,Wolbachia,Parvizi13,terrestrial,Phlebotomustobbi50Parvizi13
Insecta,Endopterygota,Diptera,Scathophagidae,Phrosia,albilabris,Phrosiaalbilabris,NA,1,0,1,Wolbachia,Martin12,terrestrial,Phrosiaalbilabris10Martin12
Insecta,Endopterygota,Diptera,Empididae,Phyllodromia,melanocephala,Phyllodromiamelanocephala,NA,1,0,1,Wolbachia,Martin13,terrestrial,Phyllodromiamelanocephala10Martin13
Insecta,Endopterygota,Diptera,Rhinophoridae,Phyto,melanocephala,Phytomelanocephala,NA,2,0,1,Wolbachia,Bouchon98,terrestrial,Phytomelanocephala20Bouchon98
Insecta,Endopterygota,Diptera,Pipunculidae,Pipunculus,javanensis,Pipunculusjavanensis,NA,4,0,1,Wolbachia,Kittayapong03,terrestrial,Pipunculusjavanensis40Kittayapong03
Insecta,Endopterygota,Diptera,Pipunculidae,Pipunculus,orientalis,Pipunculusorientalis,NA,1,0,1,Wolbachia,Kittayapong03,terrestrial,Pipunculusorientalis10Kittayapong03
Insecta,Endopterygota,Diptera,Pipunculidae,Pipunculus,sp.,Pipunculussp.,NA,10,0,1,Wolbachia,Kittayapong03,terrestrial,Pipunculussp.100Kittayapong03
Insecta,Endopterygota,Diptera,Empididae,Platypalpus,pallidiventris,Platypalpuspallidiventris,NA,1,0,1,Wolbachia,Martin13,terrestrial,Platypalpuspallidiventris10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Poecilobothrus,chrysozygos,Poecilobothruschrysozygos,NA,1,0,1,Wolbachia,Martin13,terrestrial,Poecilobothruschrysozygos10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Poecilobothrus,nobilitatus,Poecilobothrusnobilitatus,NA,1,0,1,Wolbachia,Martin13,terrestrial,Poecilobothrusnobilitatus10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Poecilobothrus,nobilitatus,Poecilobothrusnobilitatus,NA,1,1,1,Wolbachia,Martin13,terrestrial,Poecilobothrusnobilitatus11Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Poecilobothrus,principalis,Poecilobothrusprincipalis,NA,1,0,1,Wolbachia,Martin13,terrestrial,Poecilobothrusprincipalis10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Poecilobothrus,regalis,Poecilobothrusregalis,NA,1,0,1,Wolbachia,Martin13,terrestrial,Poecilobothrusregalis10Martin13
Insecta,Endopterygota,Diptera,Platystomatidae,Poecilotraphera,taeniata,Poecilotrapherataeniata,NA,7,0,1,Wolbachia,Kittayapong03,terrestrial,Poecilotrapherataeniata70Kittayapong03
Insecta,Endopterygota,Diptera,Scathophagidae,Pogonota(Lasioscelus),sahlbergi,Pogonota(Lasioscelus)sahlbergi,NA,1,0,1,Wolbachia,Martin12,terrestrial,Pogonota(Lasioscelus)sahlbergi10Martin12
Insecta,Endopterygota,Diptera,Scathophagidae,Pogonota(Pogonota),barbata,Pogonota(Pogonota)barbata,NA,1,0,1,Wolbachia,Martin12,terrestrial,Pogonota(Pogonota)barbata10Martin12
Insecta,Endopterygota,Diptera,Calliphoridae,Protocalliphora,sp.,Protocalliphorasp.,NA,12,12,1,Wolbachia,Duron08,terrestrial,Protocalliphorasp.1212Duron08
Insecta,Endopterygota,Diptera,Scathophagidae,Pseudopogonota,palpalis,Pseudopogonotapalpalis,NA,1,0,1,Wolbachia,Martin12,terrestrial,Pseudopogonotapalpalis10Martin12
Insecta,Endopterygota,Diptera,Dolichopodidae,Pseudosympycnus,sp.,Pseudosympycnussp.,NA,1,0,1,Wolbachia,Martin13,terrestrial,Pseudosympycnussp.10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Pseudosympycnus,sp.,Pseudosympycnussp.,NA,1,0,1,Wolbachia,Martin13,terrestrial,Pseudosympycnussp.10Martin13
Insecta,Endopterygota,Diptera,Psilidae,Psila,rosae,Psilarosae,NA,11,0,1,Wolbachia,Duron08,terrestrial,Psilarosae110Duron08
Insecta,Endopterygota,Diptera,Ephydridae,Psilopa,sp.,Psilopasp.,NA,1,0,1,Wolbachia,Kittayapong03,terrestrial,Psilopasp.10Kittayapong03
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,10,10,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi1010Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,15,15,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi1515Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,32,32,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi3232Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,36,36,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi3636Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,40,40,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi4040Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,4,4,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi44Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,68,68,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi6868Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,cerasi,Rhagoletiscerasi,NA,9,9,1,Wolbachia,Arthofer09,terrestrial,Rhagoletiscerasi99Arthofer09
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,pomonella,Rhagoletispomonella,Crataegus_sp.,5,5,1,Wolbachia,Schuler11,terrestrial,Rhagoletispomonella55Schuler11
Insecta,Endopterygota,Diptera,Tephritidae,Rhagoletis,pomonella,Rhagoletispomonella,Malus_domestica,5,5,1,Wolbachia,Schuler11,terrestrial,Rhagoletispomonella55Schuler11
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,appendiculatum,Rhaphiumappendiculatum,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumappendiculatum10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,caliginosum,Rhaphiumcaliginosum,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumcaliginosum10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,commune,Rhaphiumcommune,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumcommune10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,consobrinum,Rhaphiumconsobrinum,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumconsobrinum10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,crassipes,Rhaphiumcrassipes,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumcrassipes10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,ensicorne,Rhaphiumensicorne,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumensicorne10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,ensicorne,Rhaphiumensicorne,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumensicorne10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,fasciatum,Rhaphiumfasciatum,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumfasciatum10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,fractum,Rhaphiumfractum,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumfractum10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,laticorne,Rhaphiumlaticorne,NA,1,1,1,Wolbachia,Martin13,terrestrial,Rhaphiumlaticorne11Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,longicorne,Rhaphiumlongicorne,NA,1,0,1,Wolbachia,Martin13,terrestrial,Rhaphiumlongicorne10Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,micans,Rhaphiummicans,NA,1,1,1,Wolbachia,Martin13,terrestrial,Rhaphiummicans11Martin13
Insecta,Endopterygota,Diptera,Dolichopodidae,Rhaphium,micans,Rhaphiummicans,NA,1,1,1,Wolbachia,Martin13,terrestrial,Rhaphiummicans11Martin13
