Class,Subdivision,Order,Family,Genus,Species,Subpop.,spp,Total,Infected,Pool Size,Bacterium,Paper
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Formicidae,Vollenhovia,sp.,Metaponini,Vollenhoviasp.,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Formicidae,Vollenhovia,sp.,Metaponini,Vollenhoviasp.,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,8,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,16,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,8,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,13,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,14,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,11,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,5,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,4,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,9,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,10,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,10,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,9,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,5,5,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,12,12,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,8,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,1,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,9,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,15,15,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,3,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,14,14,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,6,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,13,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,15,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,44,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,13,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,4,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,40,34,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,20,20,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,20,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Cardinium,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,0,1,Rickettsia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,18,17,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,23,23,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,20,20,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,35,33,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,19,19,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,11,11,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,10,10,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,3,3,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,20,20,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,25,25,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,2,2,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,auropunctata,NA,Wasmanniaauropunctata,1,0,1,Wolbachia,Rey13
insecta,Endopterygota,hymenoptera,Formicidae,Wasmannia,sp.,Blepharidattini,Wasmanniasp.,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Formicidae,Xenomyrmex,floridenus,Formicoxenini,Xenomyrmexfloridenus,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Formicidae,Yunodorylus(Cerapachys),sexspinus,Cerapachyini,Yunodorylus(Cerapachys)sexspinus,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Formicidae,Yunodorylus(Cerapachys),sp.,Cerapachyini,Yunodorylus(Cerapachys)sp.,1,0,1,Cardinium,Russell12
insecta,Endopterygota,hymenoptera,Gasteruptiidae,Gasteruption,sp.,NA,Gasteruptionsp.,1,0,1,Cardinium,Weeks03
insecta,Endopterygota,hymenoptera,Gasteruptiidae,Gasteruption,sp.,NA,Gasteruptionsp.,1,0,1,Wolbachia,Weeks03
insecta,Endopterygota,hymenoptera,Gasteruptiidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Gasteruptiidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Augochlora,pura,NA,Augochlorapura,1,1,1,Wolbachia,Werren00
insecta,Endopterygota,hymenoptera,Halictidae,Dialictus,sp.,NA,Dialictussp.,1,0,1,Cardinium,Weeks03
insecta,Endopterygota,hymenoptera,Halictidae,Dialictus,sp.,NA,Dialictussp.,1,1,1,Wolbachia,Weeks03
insecta,Endopterygota,hymenoptera,Halictidae,Halictus,sp.,NA,Halictussp.,1,0,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Halictus,sp.,NA,Halictussp.,19,14,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,1,0,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,1,0,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,4,1,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,3,0,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,4,0,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,6,1,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,26,15,1,Wolbachia,Evison12
insecta,Endopterygota,hymenoptera,Halictidae,Lasioglossum,sp.,NA,Lasioglossumsp.,1,1,1,Wolbachia,Werren00
insecta,Endopterygota,hymenoptera,Halictidae,Sphecodes,sp.,NA,Sphecodessp.,1,0,1,Cardinium,Weeks03
insecta,Endopterygota,hymenoptera,Halictidae,Sphecodes,sp.,NA,Sphecodessp.,1,1,1,Wolbachia,Weeks03
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
insecta,Endopterygota,hymenoptera,Halictidae,Unid.,sp.,NA,Unid.sp.,1,0,1,Rickettsia,Weinert09
