"","Class","Subdivision","Order","Family","Genus","Species","spp","Subpop.","Total","Infected","Pool.Size","Bacterium","Paper","AT","id","ATcode"
"137","Insecta","Endopterygota","Coleoptera","Curculionidae","Atrichonotus","sordidus","Atrichonotussordidus",NA,1,0,1,"Wolbachia","Rodriguero10","terrestrial","Atrichonotussordidus10Rodriguero10",0
"138","Insecta","Endopterygota","Coleoptera","Curculionidae","Atrichonotus","taeniatulus","Atrichonotustaeniatulus",NA,1,1,1,"Wolbachia","Rodriguero10","terrestrial","Atrichonotustaeniatulus11Rodriguero10",0
"139","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Aulacophora","frontalis","Aulacophorafrontalis",NA,7,0,1,"Wolbachia","Sintupachee06","terrestrial","Aulacophorafrontalis70Sintupachee06",0
"140","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Aulacophora","indica","Aulacophoraindica",NA,70,0,1,"Wolbachia","Sintupachee06","terrestrial","Aulacophoraindica700Sintupachee06",0
"141","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Aulacophora","similis","Aulacophorasimilis",NA,1,0,1,"Wolbachia","Sintupachee06","terrestrial","Aulacophorasimilis10Sintupachee06",0
"142","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","albinae","Barypeithesalbinae",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesalbinae10Lachowska10",0
"143","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","chevrolati","Barypeitheschevrolati",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeitheschevrolati10Lachowska10",0
"144","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","formaneki","Barypeithesformaneki",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesformaneki10Lachowska10",0
"145","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","interpositus","Barypeithesinterpositus",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesinterpositus10Lachowska10",0
"146","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","liptoviensis","Barypeithesliptoviensis",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesliptoviensis10Lachowska10",0
"147","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","mollicomus","Barypeithesmollicomus",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesmollicomus10Lachowska10",0
"148","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","pellucidus","Barypeithespellucidus",NA,1,1,1,"Wolbachia","Lachowska10","terrestrial","Barypeithespellucidus11Lachowska10",0
"149","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","purkynei","Barypeithespurkynei",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithespurkynei10Lachowska10",0
"150","Insecta","Endopterygota","Coleoptera","Curculionidae","Barypeithes","vallestris","Barypeithesvallestris",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Barypeithesvallestris10Lachowska10",0
"151","Insecta","Endopterygota","Diptera","Culicidae","Culex","pipiens","Culexpipiens",NA,20,20,1,"Wolbachia","Duron11","aquatic","Culexpipiens2020Duron11",1
"152","Insecta","Endopterygota","Coleoptera","Hydrophilidae","Berosus","sp.","Berosussp.",NA,8,0,1,"Wolbachia","Kittayapong03","terrestrial","Berosussp.80Kittayapong03",0
"153","Insecta","Endopterygota","Coleoptera","Curculionidae","Blosyrus","herthus","Blosyrusherthus",NA,1,0,1,"Wolbachia","Sintupachee06","terrestrial","Blosyrusherthus10Sintupachee06",0
"154","Insecta","Endopterygota","Coleoptera","Geotrupidae","Bolbocerastes","regalis","Bolbocerastesregalis",NA,1,0,1,"Wolbachia","Weeks03","terrestrial","Bolbocerastesregalis10Weeks03",0
"155","Insecta","Endopterygota","Diptera","Scathophagidae","Acanthocnema","glaucescens","Acanthocnemaglaucescens",NA,1,0,1,"Wolbachia","Martin12","terrestrial","Acanthocnemaglaucescens10Martin12",0
"156","Insecta","Endopterygota","Coleoptera","Tenebrionidae","Bolitotherus","cornutus","Bolitotheruscornutus",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Bolitotheruscornutus10Werren00",0
"157","Insecta","Endopterygota","Coleoptera","Carabidae","Unid.","sp.","Unid.sp.",NA,10,0,1,"Wolbachia","Sintupachee06","terrestrial","Unid.sp.100Sintupachee06",0
"158","Insecta","Endopterygota","Coleoptera","Curculionidae","Brachyderes","incanus","Brachyderesincanus",NA,1,1,1,"Wolbachia","Lachowska10","terrestrial","Brachyderesincanus11Lachowska10",0
"159","Insecta","Endopterygota","Coleoptera","Curculionidae","Brachysomus","dispar","Brachysomusdispar",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Brachysomusdispar10Lachowska10",0
"160","Insecta","Endopterygota","Coleoptera","Curculionidae","Brachysomus","echinatus","Brachysomusechinatus",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Brachysomusechinatus10Lachowska10",0
"161","Insecta","Endopterygota","Coleoptera","Curculionidae","Brachysomus","polonicus","Brachysomuspolonicus",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Brachysomuspolonicus10Lachowska10",0
"162","Insecta","Endopterygota","Hymenoptera","Unid.","Unid.","sp.","Unid.sp.",NA,10,1,1,"Wolbachia","Evison12","terrestrial","Unid.sp.101Evison12",0
"163","Insecta","Endopterygota","Lepidoptera","Papilionidae","Battus","sp.","Battussp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Battussp.10Werren95",0
"164","Insecta","Endopterygota","Coleoptera","Curculionidae","Brachysomus","setiger","Brachysomussetiger",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Brachysomussetiger10Lachowska10",0
"165","Insecta","Endopterygota","Coleoptera","Brentidae","Brentus","anchorage","Brentusanchorage",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Brentusanchorage10Werren95",0
"166","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Bruchus","rufimanus","Bruchusrufimanus",NA,6,0,1,"Wolbachia","Yun11","terrestrial","Bruchusrufimanus60Yun11",0
"167","Insecta","Endopterygota","Coleoptera","Coccinellidae","Brumoides","lineatus","Brumoideslineatus",NA,2,0,1,"Wolbachia","Kittayapong03","terrestrial","Brumoideslineatus20Kittayapong03",0
"168","Insecta","Endopterygota","Coleoptera","Coccinellidae","Brumoides","suturalis","Brumoidessuturalis",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Brumoidessuturalis10Kittayapong03",0
"169","Insecta","Paleoptera","Coleoptera","Buprestidae","Buprestis","octoguttata","Buprestisoctoguttata",NA,3,0,1,"Wolbachia","Sontowski2015","terrestrial","Buprestisoctoguttata30Sontowski2015",0
"170","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","analis","Callosobruchusanalis",NA,1,1,1,"Wolbachia","Kageyama10","terrestrial","Callosobruchusanalis11Kageyama10",0
"171","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis",NA,1,1,1,"Wolbachia","Kageyama10","terrestrial","Callosobruchuschinensis11Kageyama10",0
"172","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis",NA,1,1,1,"Wolbachia","ZchoriFein04","terrestrial","Callosobruchuschinensis11ZchoriFein04",0
"173","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","skC98",54,54,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis5454Kondo99",0
"174","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","mgC98",56,56,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis5656Kondo99",0
"175","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","mrC98",59,59,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis5959Kondo99",0
"176","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","kzC98",60,60,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis6060Kondo99",0
"177","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","tsC98",80,80,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis8080Kondo99",0
"178","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","chinensis","Callosobruchuschinensis","kkC98",90,90,1,"Wolbachia","Kondo99","terrestrial","Callosobruchuschinensis9090Kondo99",0
"179","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","maculatus","Callosobruchusmaculatus",NA,1,0,1,"Wolbachia","Kageyama10","terrestrial","Callosobruchusmaculatus10Kageyama10",0
"180","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Callosobruchus","maculatus","Callosobruchusmaculatus",NA,1,0,1,"Wolbachia","Kageyama10","terrestrial","Callosobruchusmaculatus10Kageyama10",0
"181","Insecta","Endopterygota","Coleoptera","Curculionidae","Calomyterus","sp.","Calomyterussp.",NA,2,0,1,"Wolbachia","Sintupachee06","terrestrial","Calomyterussp.20Sintupachee06",0
"182","Insecta","Endopterygota","Coleoptera","Coccinellidae","Calvia","quatuordecimguttata","Calviaquatuordecimguttata",NA,57,1,1,"Wolbachia","Weinert07","terrestrial","Calviaquatuordecimguttata571Weinert07",0
"183","Insecta","Endopterygota","Hymenoptera","Eulophidae","Achrysocharoides","niveipes","Achrysocharoidesniveipes",NA,1,1,1,"Wolbachia","West98","terrestrial","Achrysocharoidesniveipes11West98",0
"184","Insecta","Endopterygota","Coleoptera","Coccinellidae","Calvia","quatuordecimguttata","Calviaquatuordecimguttata",NA,9,0,1,"Wolbachia","Duron08","terrestrial","Calviaquatuordecimguttata90Duron08",0
"185","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"186","Insecta","Endopterygota","Coleoptera","Lycidae","Calypteron","reticulatum","Calypteronreticulatum",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Calypteronreticulatum10Werren00",0
"187","Insecta","Endopterygota","Coleoptera","Lycidae","Calypteron","terminale","Calypteronterminale",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Calypteronterminale10Werren00",0
"188","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Calyptocephela","brevicornis","Calyptocephelabrevicornis",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Calyptocephelabrevicornis10Werren95",0
"189","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Canthidium","auritex","Canthidiumauritex",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Canthidiumauritex10Werren95",0
"190","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Canthidium","haroldi","Canthidiumharoldi",NA,2,0,1,"Wolbachia","Werren95","terrestrial","Canthidiumharoldi20Werren95",0
"191","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Canthon","angustatus","Canthonangustatus",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Canthonangustatus10Werren95",0
"192","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Canthon","sp.","Canthonsp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Canthonsp.10Werren95",0
"193","Insecta","Paleoptera","Coleoptera","Buprestidae","Capnodis","miliaris","Capnodismiliaris",NA,1,0,1,"Wolbachia","Sontowski2015","terrestrial","Capnodismiliaris10Sontowski2015",0
"194","Insecta","Paleoptera","Coleoptera","Buprestidae","Capnodis","tenebrionis","Capnodistenebrionis",NA,1,1,1,"Wolbachia","Sontowski2015","terrestrial","Capnodistenebrionis11Sontowski2015",0
"195","Insecta","Endopterygota","Coleoptera","Buprestidae","Capnodis","tenebrionis","Capnodistenebrionis",NA,3,0,1,"Wolbachia","Duron08","terrestrial","Capnodistenebrionis30Duron08",0
"196","Insecta","Paleoptera","Coleoptera","Buprestidae","Capnodis","tenebticosa","Capnodistenebticosa",NA,1,1,1,"Wolbachia","Sontowski2015","terrestrial","Capnodistenebticosa11Sontowski2015",0
"197","Insecta","Endopterygota","Coleoptera","Nitidulidae","Carpophilus","pilosellus","Carpophiluspilosellus",NA,1,0,1,"Wolbachia","Kageyama10","terrestrial","Carpophiluspilosellus10Kageyama10",0
"198","Insecta","Endopterygota","Coleoptera","Nitidulidae","Carpophilus","sp.","Carpophilussp.",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Carpophilussp.10Werren00",0
"199","Insecta","Endopterygota","Coleoptera","Curculionidae","Centricnemus","leucogrammus","Centricnemusleucogrammus",NA,1,0,1,"Wolbachia","Lachowska10","terrestrial","Centricnemusleucogrammus10Lachowska10",0
"200","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"201","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"202","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"203","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"204","Insecta","Endopterygota","Siphonaptera","Unid.","Unid.","sp.","Unid.sp.",NA,1,0,1,"Wolbachia","Dittmar04","terrestrial","Unid.sp.10Dittmar04",0
"205","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Cephaloleia","sallei","Cephaloleiasallei",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Cephaloleiasallei10Werren95",0
"206","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Cephaloleia","sp.","Cephaloleiasp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Cephaloleiasp.10Werren95",0
"207","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Cephaloleia","sp.","Cephaloleiasp.",NA,1,0,1,"Wolbachia","Werren95","terrestrial","Cephaloleiasp.10Werren95",0
"208","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Cetonia","aurata","Cetoniaaurata",NA,12,0,1,"Wolbachia","Duron08","terrestrial","Cetoniaaurata120Duron08",0
"209","Insecta","Endopterygota","Coleoptera","Scarabaeidae","Cetonia","aurata","Cetoniaaurata",NA,3,0,1,"Wolbachia","Duron08","terrestrial","Cetoniaaurata30Duron08",0
"210","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"211","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"212","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"213","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"214","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"215","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"216","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,5,5,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus55Floate11",0
"217","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,6,6,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus66Floate11",0
"218","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,7,7,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus77Floate11",0
"219","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,7,7,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus77Floate11",0
"220","Insecta","Endopterygota","Coleoptera","Curculionidae","Ceutorhynchus","obstrictus","Ceutorhynchusobstrictus",NA,8,8,1,"Wolbachia","Floate11","terrestrial","Ceutorhynchusobstrictus88Floate11",0
"221","Insecta","Endopterygota","Hymenoptera","Eulophidae","Achrysocharoides","splendens","Achrysocharoidessplendens",NA,3,0,1,"Wolbachia","West98","terrestrial","Achrysocharoidessplendens30West98",0
"222","Insecta","Endopterygota","Hymenoptera","Eulophidae","Achrysocharoides","zwoelferi","Achrysocharoideszwoelferi",NA,1,0,1,"Wolbachia","West98","terrestrial","Achrysocharoideszwoelferi10West98",0
"223","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Charidotella","purpurata","Charidotellapurpurata",NA,1,1,1,"Wolbachia","Werren00","terrestrial","Charidotellapurpurata11Werren00",0
"224","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Charidotella","sexpunctata","Charidotellasexpunctata",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Charidotellasexpunctata10Werren00",0
"225","Insecta","Endopterygota","Coleoptera","Cantharidae","Chauligognathus","pennsylvanicus","Chauligognathuspennsylvanicus",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Chauligognathuspennsylvanicus10Werren00",0
"226","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Chelymorpha","alternans","Chelymorphaalternans",NA,3,3,1,"Wolbachia","Werren95","terrestrial","Chelymorphaalternans33Werren95",0
"227","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Chelymorpha","cassidea","Chelymorphacassidea",NA,1,0,1,"Wolbachia","Werren00","terrestrial","Chelymorphacassidea10Werren00",0
"228","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Chersinellina","heteropunctata","Chersinellinaheteropunctata",NA,1,1,1,"Wolbachia","Werren95","terrestrial","Chersinellinaheteropunctata11Werren95",0
"229","Insecta","Endopterygota","Coleoptera","Coccinellidae","Chilocorus","bipustulatus","Chilocorusbipustulatus",NA,15,0,1,"Wolbachia","Weinert07","terrestrial","Chilocorusbipustulatus150Weinert07",0
"230","Insecta","Endopterygota","Coleoptera","Coccinellidae","Chilocorus","bipustulatus","Chilocorusbipustulatus",NA,20,1,1,"Wolbachia","Weinert07","terrestrial","Chilocorusbipustulatus201Weinert07",0
"231","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","circumdatus","Chlaeniuscircumdatus",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniuscircumdatus10Kittayapong03",0
"232","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","quadricolor","Chlaeniusquadricolor",NA,6,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniusquadricolor60Kittayapong03",0
"233","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","sp.","Chlaeniussp.",NA,1,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniussp.10Kittayapong03",0
"234","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","sp.","Chlaeniussp.",NA,3,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniussp.30Kittayapong03",0
"235","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","sp.","Chlaeniussp.",NA,3,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniussp.30Kittayapong03",0
"236","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","sp.","Chlaeniussp.",NA,3,0,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniussp.30Kittayapong03",0
"237","Insecta","Endopterygota","Coleoptera","Carabidae","Chlaenius","sp.","Chlaeniussp.",NA,3,1,1,"Wolbachia","Kittayapong03","terrestrial","Chlaeniussp.31Kittayapong03",0
"238","Insecta","Paleoptera","Coleoptera","Buprestidae","Chrysobothris","affinis","Chrysobothrisaffinis",NA,1,1,1,"Wolbachia","Sontowski2015","terrestrial","Chrysobothrisaffinis11Sontowski2015",0
"239","Insecta","Paleoptera","Coleoptera","Buprestidae","Chrysobothris","solieri","Chrysobothrissolieri",NA,1,0,1,"Wolbachia","Sontowski2015","terrestrial","Chrysobothrissolieri10Sontowski2015",0
"240","Insecta","Endopterygota","Coleoptera","Chrysomelidae","Chrysolina","varians","Chrysolinavarians",NA,19,0,1,"Wolbachia","Duron08","terrestrial","Chrysolinavarians190Duron08",0
